numid,network_name,station_id,station_name,station_country,station_type,station_type_of_area,station_alt,station_google_alt,station_etopo_relative_alt,station_population_density,station_max_population_density_5km,station_max_population_density_25km,station_nightlight_1km,station_nightlight_5km,station_max_nightlight_25km,station_htap_region,station_climatic_zone,station_dominant_landcover,station_landcover_description,station_nox_emissions,station_omi_no2_column,station_toar_category,station_wheat_production,data_capture,mean,dma8epa,dma8epa_strict,dma8epax,dma8epax_strict,dma8eu,dma8eu_strict,avgdma8epax,p05,p10,p25,p75,p90,p95,p98,aot40,daylight_aot40,w126,w126_24h,daytime_avg,nighttime_avg,count,AOT40,AOT0,iso_a2,name_long,continent,region_un,subregion,type,area_km2,pop,lifeExp,gdpPercap,geometry
9284,AIRBASE,IT1679A,Grottaglie 1607389,Italy,background,suburban,200,94,30,5148,7086,10431,60,41.48,63,4,2,13,"Woody savannas: 32.3 %, Croplands: 24.9 %, Savannas: 11.6 %, Urban and built-up: 11.6 %, Water: 9.5 %, Grasslands: 6.2 %, Open shrublands: 2.0 %",3.44606,2.43,0,1.266,0.89972826087,43.2425093318,65.47447,65.47447,65.4243425,65.4243425,55.8005475,55.5749825,51.8807529244,21.307723,27.26746,36.59052,51.22672,57.081204,60.594908,64.826356,10615.9745037,10571.1442882,8770.95801965,11835.8486966,48.3452251785,38.0909031146,5,10.6159745037,52.21284319278,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,17.423889|40.537777
9288,AIRBASE,IT1803A,ISERNIA2 1409495,Italy,background,urban,487,493,146,4638,4638,4638,55,28.89,56,4,2,8,"Cropland/Natural vegetation mosaic: 38.9 %, Mixed forest: 18.6 %, Croplands: 17.8 %, Deciduous Broadleaf forest: 13.5 %, Woody savannas: 8.1 %, Grasslands: 2.5 %",1.68226,1.58,0,0.594,0.921195652174,35.6172779656,56.4103833333,56.10755,56.4103833333,56.10755,47.3462916667,47.8684125,43.3761245928,17.5851416667,21.3862333333,28.4871333333,42.9395666667,48.7873666667,52.7973,56.449644,4243.47689464,3729.208,3259.89945668,4290.50873452,39.5482447102,30.1163974548,2,4.24347689464,42.712104287016,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,14.236112|41.611111
9291,AIRBASE,IT1624A,KENNEDY 1607281,Italy,background,suburban,10,26,25,40501,40501,40501,63,62.62,63,4,2,13,"Water: 36.2 %, Croplands: 17.1 %, Urban and built-up: 16.6 %, Woody savannas: 13.8 %, Savannas: 11.0 %, Open shrublands: 3.5 %, Grasslands: 1.2 %",11.629,2.01,3,1.703,0.844882246377,32.0960227325,56.8698416667,56.8698416667,56.6610041667,56.6610041667,47.6386875,47.6386875,43.1026000238,9.44002,14.3688666667,25.0620333333,42.9395666667,49.2886,52.9643666667,56.6401333333,4411.08137395,4363.0794205,3317.96773831,4619.53162163,38.4132581417,28.4307724341,3,4.41108137395,41.486318793036,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,16.859722|41.100555
9296,AIRBASE,IT0829A/IT1176A,L.GO PERESTRELLO 1205875,Italy,traffic/background,urban,37,28,17,25514,25531,31987,63,62.95,63,4,2,13,"Croplands: 52.6 %, Urban and built-up: 23.9 %, Woody savannas: 11.0 %, Mixed forest: 5.6 %, Cropland/Natural vegetation mosaic: 4.8 %",21.6665,4.24,3,0.117,0.986413043478,27.4930552393,62.655005,62.655005,62.655005,62.655005,50.98864,50.963575,44.6549108052,2.706696,3.4685808,10.325544,41.60292,51.156552,56.23912,61.5663112,5744.68946631,5552.80018395,4855.95735276,5282.94691374,37.5863944404,17.4936211605,5,5.74468946631,40.593305995632,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,12.541667|41.886111
9304,AIRBASE,IT1897A/IT1199A,LAVELLO 1707612,Italy,industrial,urban,410,312,152,1555,1570,3780,45,15.87,60,4,2,12,"Croplands: 81.9 %, Woody savannas: 5.1 %, Cropland/Natural vegetation mosaic: 4.7 %, Mixed forest: 4.2 %, Urban and built-up: 1.9 %, Deciduous Broadleaf forest: 1.6 %",1.62174,1.81,1,5.761,0.865828804348,36.5637228374,59.0232482143,59.6296559524,58.770390625,59.2925125,49.555628125,51.0787416667,44.4355980589,20.9936266667,24.2266,29.9073333333,45.2786666667,52.296,55.9718,59.4804666667,6553.14740411,5923.28499954,5581.69659913,7890.06545455,40.5569888643,32.5590323178,4,6.55314740411,43.801547973444,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,15.788056|41.049999
9307,AIRBASE,IT1665A,LECCE - S. M. Cerrate 1607576,Italy,background,rural,10,19,13,6215,8650,10612,13,26.9,63,4,2,8,"Water: 31.6 %, Woody savannas: 26.5 %, Croplands: 19.4 %, Savannas: 7.2 %, Urban and built-up: 6.0 %, Grasslands: 4.7 %, Open shrublands: 3.5 %",2.9422,2.05,0,2.136,0.913496376812,39.0508289296,63.234559375,62.921290625,63.359871875,63.046603125,53.3417816964,53.3261223214,49.8145814971,13.9094,19.861625,31.4528,47.86845,54.1339,57.5173,62.264014,8639.03384556,8601.30974369,6859.54962559,8463.34791372,46.1752854961,31.6664552595,4,8.63903384556,49.869308335788,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,18.116112|40.458889
9309,AIRBASE,IT1826A,LECCO VIA SORA 309703,Italy,background,urban,267,209,11,14022,16547,29903,59,45.66,62,4,1,5,"Mixed forest: 36.1 %, Urban and built-up: 18.4 %, Cropland/Natural vegetation mosaic: 17.3 %, Croplands: 10.4 %, Deciduous Broadleaf forest: 7.5 %, Water: 4.1 %, Evergreen Needleleaf forest: 3.1 %, Grasslands: 2.6 %",6.82222,5.53,0,0.089,0.96222826087,33.101012845,74.4896207143,74.4896207143,74.4896207143,74.4896207143,54.10886,54.071265,44.7899228848,5.9747808,10.526044,20.55084,44.20936,55.23666,62.65502,72.0422212,7515.04050997,7329.27917004,8510.04589047,10604.2490742,37.717204814,28.5731836043,5,7.51504050997,40.73458119912,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,9.395833|45.849442
9310,AIRBASE,IT1535A,LEGNAGO 502313,Italy,background,urban,25,14,5,4259,4259,7806,56,42.07,61,4,2,12,"Croplands: 91.4 %, Urban and built-up: 8.3 %",3.49765,4.7,0,3.11,0.94375,30.6400835269,64.7727453571,64.7727453571,64.7727453571,64.7727453571,51.753025,51.6778375,44.8032780389,4.611408,9.122572,18.94684,41.6029,52.720434,58.209008,64.5196076,6476.7012409,6142.88204583,6448.70768672,7157.95934187,38.4601218492,22.4653257553,5,6.4767012409,41.536931597136,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,11.311389|45.183613
9313,AIRBASE,IT0989A,LEONESSA 1205701,Italy,background,rural,948,949,97,198,245,7489,29,10.76,62,4,3,14,"Cropland/Natural vegetation mosaic: 40.1 %, Mixed forest: 29.8 %, Croplands: 17.0 %, Deciduous Broadleaf forest: 8.9 %, Grasslands: 1.7 %, Urban and built-up: 1.2 %, Woody savannas: 1.1 %",0.391484,1.66,1,0.044,0.899084249084,45.560672881,68.607225,68.607225,68.54456875,68.54456875,58.864371875,58.676409375,54.1950539006,23.683575,28.19475,36.465225,52.504875,59.39695,63.281575,68.544575,12199.7507378,11951.5671835,10515.607581,14024.8424291,50.3136938153,38.6458199597,4,12.1997507378,54.338789320524,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,12.961945|42.572498
9319,AIRBASE,IT1236A,LI-GABBRO 904904,Italy,background,rural,240,264,190,15776,20973,21443,11,14.94,63,4,2,5,"Water: 39.4 %, Croplands: 31.5 %, Mixed forest: 16.2 %, Cropland/Natural vegetation mosaic: 4.8 %, Urban and built-up: 4.3 %, Woody savannas: 2.4 %",1.98057,2.92,0,0.087,0.929800724638,42.7369830604,63.0953735714,63.0953735714,63.0309325,63.0309325,52.905875,52.84322,47.4239515288,27.583219,31.27738,36.49028,48.72054,54.43464,58.31928,63.457,7386.76917379,7352.79165697,6094.88215686,10183.1295103,44.1772016263,41.2704377157,5,7.38676917379,47.711377756404,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,10.413611|43.500833
9322,AIRBASE,IT1550A,LI-MAUROGORDATO 904907,Italy,background,suburban,65,49,31,21443,21443,21443,51,34.99,63,4,2,13,"Water: 53.9 %, Croplands: 25.0 %, Mixed forest: 11.0 %, Urban and built-up: 4.3 %, Cropland/Natural vegetation mosaic: 3.6 %, Woody savannas: 1.1 %",5.14559,2.85,0,0.087,0.921195652174,38.4885923471,62.04098,61.765295,62.04098,62.04098,53.06878,52.8933475,47.7456576833,16.946952,21.75382,30.2749,46.91606,53.522414,57.0411,61.25154,7223.31216942,6870.33151376,5638.83332971,7261.56247528,43.6391063854,32.9364414584,5,7.22331216942,47.130234896232,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,10.347778|43.513889
9324,AIRBASE,IT2103A,LI-POGGIO-SAN-ROCCO 904912,Italy,background,urban,108,127,67,3703,4186,21443,54,35.71,63,4,2,12,"Water: 41.5 %, Croplands: 25.5 %, Mixed forest: 20.9 %, Cropland/Natural vegetation mosaic: 5.3 %, Woody savannas: 3.4 %, Urban and built-up: 1.9 %",6.97682,2.62,0,1.948,0.952898550725,48.7200992395,66.9782,66.9782,66.9782,66.9782,58.833025,58.7883,54.0753200246,35.0868,38.0942,43.1066,54.1339,60.1488,64.1587,68.1686,11654.7574184,11331.5934183,9700.98515067,16801.1386278,49.8293126049,47.4480492507,1,11.6547574184,53.815657613292,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,10.476944|43.403611
9325,AIRBASE,IT1239A,LI-ROSSA 904901,Italy,industrial,suburban,27,30,14,3703,4186,21443,56,38.79,63,4,2,12,"Water: 41.5 %, Croplands: 25.5 %, Mixed forest: 20.9 %, Cropland/Natural vegetation mosaic: 5.3 %, Woody savannas: 3.4 %, Urban and built-up: 1.9 %",1.90679,2.35,0,1.948,0.931612318841,29.8651140036,53.294345,53.294345,52.630205,52.630205,44.0625835714,44.0500535714,40.0784013301,6.115128,10.125048,20.25008,39.39746,45.21186,48.82078,52.5159064,2268.26152684,2103.65093541,1893.25287339,2536.79326862,35.5423273536,23.7080514022,5,2.26826152684,38.385713541888,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,10.467222|43.389444
9333,AIRBASE,IT0706A,LIMITO 301524,Italy,background,urban,123,118,13,27803,50402,94428,63,61.97,63,4,1,12,"Croplands: 55.0 %, Urban and built-up: 39.2 %, Cropland/Natural vegetation mosaic: 4.4 %, Mixed forest: 1.1 %",14.8265,8.62,3,0.979,0.913496376812,26.7005001579,71.3765825,70.8878725,71.3765825,70.8878725,49.6854225,49.3094925,40.3734012157,2.907192,3.709176,11.227784,38.4952,51.086384,59.0962,68.3370588,5477.97054865,5371.51413794,5933.44515598,6613.04007248,33.82245772,19.8340995063,5,5.47797054865,36.5282543376,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,9.3275|45.482777
9338,AIRBASE,IT1965A,LODI S.ALBERTO 309809,Somalia,background,urban,76,84,6,3059,20801,94324,28,33.57,63,4,1,12,"Croplands: 84.6 %, Urban and built-up: 12.1 %, Cropland/Natural vegetation mosaic: 2.3 %",8.89111,7.51,0,2.848,0.851449275362,29.6782741238,72.7633333333,72.7633333333,72.7633333333,72.7633333333,56.0553416667,56.0553416667,47.4244951015,2.5062,6.34904,17.2092333333,43.2737,55.87156,63.31498,70.1736,7907.28144345,7587.3520845,8365.26909665,9177.4664484,39.5519323889,22.4112250774,3,7.90728144345,42.716086980012,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,9.301667|45.303612
9339,AIRBASE,IT0743A,LONATO 301706,Italy,background,urban,188,182,115,2932,6713,29134,57,52.18,63,4,1,12,"Croplands: 55.9 %, Water: 12.3 %, Mixed forest: 10.8 %, Urban and built-up: 9.9 %, Cropland/Natural vegetation mosaic: 7.8 %, Deciduous Broadleaf forest: 1.7 %",7.56952,5.79,0,4.333,0.984510869565,35.0945157127,74.095805,73.30635,74.095805,74.095805,55.7629525,55.65017,46.5026299401,6.7316452,12.531024,23.45804,45.86344,56.409542,63.582285,71.9720656,8061.07344437,7770.45462683,8972.76966912,11143.2468267,40.1642107275,29.9244318558,5,8.06107344437,43.3773475857,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,10.480833|45.463333
9342,AIRBASE,IT0869A,LT TASSO 1205906,Italy,background,urban,21,18,10,6188,6188,11109,62,54.35,62,4,2,12,"Croplands: 33.0 %, Water: 22.4 %, Woody savannas: 19.0 %, Cropland/Natural vegetation mosaic: 11.5 %, Mixed forest: 9.3 %, Urban and built-up: 2.9 %",3.30658,2.48,0,2.091,0.994655797101,31.1518961935,58.419525,58.419525,58.419525,58.419525,50.7756225,50.7756225,45.3900592236,5.8795452,9.724052,18.6712,42.8059,50.82576,54.7354,58.34432,5492.2202695,5274.60232081,4273.5827511,4838.25740985,39.8942065596,22.427478499,5,5.4922202695,43.085743084368,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,12.913056|41.463889
9345,AIRBASE,IT1644A,LU-CARIGNANO 904611,Italy,background,rural,120,83,60,6362,6365,29249,47,36,63,4,1,14,"Mixed forest: 38.5 %, Croplands: 22.6 %, Cropland/Natural vegetation mosaic: 13.2 %, Deciduous Broadleaf forest: 8.3 %, Water: 7.8 %, Urban and built-up: 6.2 %, Woody savannas: 1.9 %",5.09378,3.03,0,0.669,0.896286231884,37.7047304195,62.4616628571,62.4616628571,62.4616628571,62.4616628571,54.2341575,53.8331675,47.2777653582,14.6362,19.14736,27.894,47.71804,54.9359,58.554864,62.3402064,6724.1933042,6140.46775497,5791.39047781,8441.87282743,40.4470500081,34.7679681504,5,6.7241933042,43.682814008748,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,10.453611|43.868889
9347,AIRBASE,IT1089A,LU-PORCARI 904607,Italy,background,suburban,10,12,8,5210,5735,13721,59,48.65,63,4,1,12,"Croplands: 34.1 %, Mixed forest: 34.0 %, Cropland/Natural vegetation mosaic: 16.4 %, Urban and built-up: 7.1 %, Deciduous Broadleaf forest: 5.8 %, Woody savannas: 1.4 %",3.55051,3.03,0,4.374,0.909963768116,27.0428863383,60.49967,60.49967,60.49967,60.49967,50.3137507143,50.01122,43.7352438014,1.027542,2.706696,9.724064,41.90366,51.42722,55.692752,60.3452816,5295.63704315,5034.53605055,4384.94924401,5051.11239418,36.4115287474,16.8407231824,5,5.29563704315,39.324451047192,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,10.619166|43.837776
9350,AIRBASE,IT1216A,LUCINICO 603101,Italy,background,suburban,84,63,23,9564,11463,14290,50,38.52,62,4,1,13,"Mixed forest: 37.2 %, Croplands: 28.2 %, Cropland/Natural vegetation mosaic: 15.9 %, Deciduous Broadleaf forest: 6.4 %, Urban and built-up: 5.7 %, Water: 5.5 %",4.52442,3.1,0,0.218,0.960054347826,31.1873000012,61.2389925,61.2389925,61.2389925,61.2389925,50.58764,50.5375225,44.9002143298,5.814384,9.523544,18.94686,42.50516,51.407152,56.13888,60.9868536,5770.2360754,5599.96382605,4777.87963718,5392.62939514,39.5483918727,22.4449996883,5,5.7702360754,42.712263222516,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,13.572222|45.931114
9351,AIRBASE,IT0544A,LUGAGNANO 803306,Italy,background,suburban,210,222,57,917,1372,11052,30,15.15,62,4,1,12,"Croplands: 52.8 %, Cropland/Natural vegetation mosaic: 25.7 %, Mixed forest: 11.2 %, Deciduous Broadleaf forest: 8.3 %, Urban and built-up: 1.3 %",0.944704,4.07,1,0.998,0.949501811594,30.527981618,65.0358875,65.0358875,65.0358875,65.0358875,50.24931875,50.24931875,41.1902454238,9.323064,12.531,19.0471,40.85105,50.3746,55.7504025,62.469556,4709.06895786,4574.97037597,4522.56045912,5442.76609016,35.6956144665,25.0657838496,2,4.70906895786,38.55126362382,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,9.830277|44.823887
9352,AIRBASE,IT1744A,La Martella 1707778,Italy,industrial,suburban,245,245,64,2473,2484,3065,62,40.09,63,4,2,12,"Croplands: 69.8 %, Grasslands: 14.4 %, Woody savannas: 10.5 %, Urban and built-up: 2.7 %",2.23907,1.86,0,7.036,0.898731884058,40.1909248965,61.0474489286,61.0474489286,61.0474489286,61.0474489286,54.2538657143,54.1589885714,49.8273626169,19.1373592,24.029428,32.68086,48.31954,54.83564,58.113762,61.3798472,8961.06560233,8793.23841963,7133.84504412,9129.62942706,46.0573254156,34.4244525015,5,8.96106560233,49.741911448848,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,16.546944|40.686668
9353,AIRBASE,IT1953A,La Porta 1607587,Italy,industrial,suburban,50,27,26,1951,2904,10612,26,24.44,62,4,2,12,"Water: 44.4 %, Woody savannas: 27.2 %, Croplands: 10.9 %, Urban and built-up: 5.4 %, Savannas: 4.8 %, Grasslands: 4.1 %, Open shrublands: 1.8 %",0.944916,1.73,1,2.103,0.957993659421,41.125836085,69.45306875,69.15545625,69.45306875,69.15545625,56.62445625,56.62445625,51.5944917988,15.1625,22.179875,33.1445,50.374625,57.26665,61.8342125,68.098468,10602.9561535,10523.4292642,9345.5425401,11537.255822,47.9475037469,34.115178582,4,10.6029561535,51.783304046652,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,18.304998|40.336109
9355,AIRBASE,IT1728A,Le Grazie 1005515,Italy,traffic,urban,138,137,38,7489,7489,7489,58,46.85,62,4,2,12,"Croplands: 37.2 %, Mixed forest: 29.2 %, Cropland/Natural vegetation mosaic: 25.8 %, Woody savannas: 3.4 %, Urban and built-up: 2.3 %, Deciduous Broadleaf forest: 2.0 %",4.85564,2.11,0,1.385,0.898913043478,29.8917173837,63.2439525,62.216415,63.2439525,62.216415,51.51077,51.251795,45.8580439244,4.912152,7.8594432,15.53842,43.40736,52.52994,57.607516,62.1798224,6315.03189052,6110.05129851,5273.0397562,5884.53623211,39.5103120073,19.3626399324,5,6.31503189052,42.671136967884,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,12.651667|42.552223
9356,AIRBASE,IT1668A,Lecce - Palio 1607582,Italy,traffic,urban,10,42,16,4781,8963,10612,62,58.95,62,4,2,13,"Woody savannas: 33.1 %, Water: 20.5 %, Croplands: 17.3 %, Savannas: 9.0 %, Urban and built-up: 8.7 %, Grasslands: 6.2 %, Open shrublands: 4.1 %",7.08745,2.07,0,1.688,0.893795289855,39.0036610422,61.965803125,61.668190625,61.965803125,61.668190625,51.4688410714,51.251790625,47.3245230606,19.567145,24.68605,32.4553,46.2394,52.880825,56.3895,61.316672,7024.30910309,6939.01709584,5898.37364746,7606.34491533,43.7217304988,34.279702962,4,7.02430910309,47.219468938704,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,18.194444|40.361111
9360,AIRBASE,IT0440A,MAERNE 502709,Italy,background,urban,12,8,4,15595,15595,30399,61,61.32,63,4,1,12,"Croplands: 63.2 %, Urban and built-up: 16.6 %, Water: 16.2 %, Permanent wetlands: 2.0 %, Evergreen Needleleaf forest: 1.6 %",19.7167,6.24,3,1.736,0.954483695652,26.983715948,64.049071875,63.29720625,64.049071875,64.049071875,49.76373125,49.6607964286,42.3044991093,1.12779,2.00496,11.653825,39.848575,50.499925,56.834365,62.905625,5172.34423073,5005.32211707,4861.25773561,5482.89914621,35.7613952455,17.3979887693,4,5.17234423073,38.62230686514,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,12.153611|45.525
9361,AIRBASE,IT1010A,MAGENTA VF 301525,Italy,background,urban,138,139,17,8614,12221,94428,60,52.5,63,4,1,12,"Croplands: 52.7 %, Urban and built-up: 32.0 %, Mixed forest: 7.9 %, Cropland/Natural vegetation mosaic: 5.8 %",5.76792,6.51,0,2.74,0.990640096618,24.6062639119,62.0493333333,61.9449041667,62.0493333333,61.9449041667,48.2025791667,48.2025791667,38.1715923504,2.33912,3.00744,9.02232,37.593,48.4532,54.74376,60.3593373333,4064.07545933,3940.33795003,3824.91797376,4442.21892963,30.6003912343,18.5941216764,3,4.06407545933,33.048422533044,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,8.8925|45.467499
9362,AIRBASE,IT1536A,MAGGIOLINA - LA SPEZIA 701113,Italy,background,urban,6,8,6,13192,20758,20758,62,51.79,63,4,1,13,"Water: 41.0 %, Mixed forest: 36.2 %, Deciduous Broadleaf forest: 7.2 %, Cropland/Natural vegetation mosaic: 6.9 %, Urban and built-up: 3.4 %, Croplands: 2.5 %, Woody savannas: 1.2 %",20.8331,3.02,0,0.057,0.768266908212,28.3107508632,56.1075520834,55.5168044643,56.1075520834,55.5168044643,48.4009875,47.58646875,43.1288800655,8.01984,12.78165,21.80395,42.35475,48.6203,52.3169375,56.64015,4043.40743618,3868.80276256,3050.37277845,3927.51791658,36.8395590564,27.4928704255,2,4.04340743618,39.786723780912,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,9.842777|44.117775
9363,AIRBASE,IT2012A,MALAGROTTA 1205888,Italy,background,suburban,55,61,27,25531,25547,31987,62,54.5,63,4,2,12,"Croplands: 47.0 %, Water: 23.0 %, Urban and built-up: 18.4 %, Woody savannas: 4.6 %, Cropland/Natural vegetation mosaic: 3.0 %, Mixed forest: 3.0 %",16.5101,3.42,3,1.028,0.951086956522,33.7339291333,59.3969375,59.3969375,59.3969375,59.3969375,50.9385,50.875875,47.6508220373,4.00992,9.02232,22.5558,45.1116,51.1265,55.1364,58.6451,6385.54962833,6122.12892038,4583.05940274,5343.24952974,43.1451420642,24.7126062745,1,6.38554962833,46.596753429336,Europe,Italy,Europe,Europe,Southern Europe,Sovereign country,315104.851197605,60789140,83.090243902439,33945.8438783585,12.345|41.875556
